X1,X2,X3,X4,Time
713701,0,1376868,1676236,1756767
1376868,0,711744,1676276,1756767
710801,0,1376868,1676285,1756767
1376868,0,713892,1676291,1756767
719889,0,713876,1676340,1756767
697749,0,713701,1676344,1756767
718561,0,713701,1676575,1756767
715972,0,716098,1676820,1756767
716098,0,713919,1676837,1756767
713489,0,728065,1676868,1756767
702931,0,1376868,1676903,1756767
720490,0,713489,1676923,1756767
698517,0,1376868,1676952,1756767
714610,0,713701,1677046,1756767
713876,0,712686,1677154,1756767
717327,0,1376868,1677244,1756767
1376868,0,729773,1677311,1756767
713429,0,702980,1677315,1756767
713701,0,716848,1677443,1756767
722703,0,713701,1677533,1756767
713224,0,714659,1677726,1756767
713245,0,713701,1677801,1756767
717853,0,1376868,1678051,1756767
1376868,0,709715,1678149,1756767
713468,0,1376868,1678184,1756767
713701,0,705921,1678213,1756767
713701,0,718324,1678273,1756767
713701,0,713989,1678339,1756767
698235,0,1376868,1678707,1756767
718993,0,857138,1678820,1756767
857138,0,698990,1678863,1756767
727719,0,1376868,1679112,1756767
1376868,0,710754,1679118,1756767
713489,0,712031,1679385,1756767
728512,0,1376868,1679531,1756767
713429,0,714285,1679532,1756767
716936,0,1376868,1679546,1756767
712767,0,1376868,1679551,1756767
1376868,0,25512,1679563,1756767
706420,0,1376868,1679629,1756767
1376868,0,711545,1680054,1756767
1376868,0,713094,1680056,1756767
710286,0,1376868,1680317,1756767
1376868,0,713224,1680332,1756767
1376868,0,725395,1680348,1756767
1376868,0,715237,1680353,1756767
1376868,0,716528,1680354,1756767
710627,0,1376868,1680358,1756767
713701,0,729683,1680381,1756767
713474,0,1376868,1680385,1756767
713701,0,710703,1680427,1756767
727988,0,713701,1680450,1756767
713876,0,697705,1680882,1756767
1376868,0,727392,1681077,1756767
712829,0,1376868,1681206,1756767
1376868,0,713410,1681253,1756767
712653,0,1376868,1681256,1756767
1376868,0,714180,1681300,1756767
697211,0,713701,1681338,1756767
713576,0,1376868,1681352,1756767
713876,0,715716,1681558,1756767
713275,0,713876,1682067,1756767
713701,0,715622,1682202,1756767
713701,0,713814,1682239,1756767
697694,0,1376868,1682508,1756767
713936,0,710636,1682719,1756767
713489,0,711921,1682727,1756767
710636,0,729381,1682771,1756767
713489,0,720154,1682786,1756767
711131,0,713489,1682850,1756767
1376868,0,710957,1682925,1756767
713701,0,709913,1683092,1756767
713275,0,713701,1683157,1756767
699839,0,1376868,1683180,1756767
1376868,0,716300,1683194,1756767
714163,0,713701,1683341,1756767
713968,0,713701,1683516,1756767
713701,0,718810,1683538,1756767
719919,0,713429,1683789,1756767
710636,0,713474,1683886,1756767
1376868,0,697609,1683909,1756767
713855,0,713701,1683935,1756767
713701,0,712329,1684086,1756767
713639,0,713701,1684099,1756767
717518,0,1376868,1684176,1756767
1376868,0,712803,1684216,1756767
1376868,0,723593,1684829,1756767
713876,0,718949,1684893,1756767
713183,0,1376868,1684962,1756767
723311,0,713701,1685116,1756767
713701,0,697335,1685197,1756767
1376868,0,701625,1685217,1756767
724608,0,1376868,1685256,1756767
718940,0,713429,1685278,1756767
713474,0,713701,1685337,1756767
713429,0,724237,1685357,1756767
720665,0,713701,1685397,1756767
713701,0,722292,1685409,1756767
713701,0,713547,1685428,1756767
713639,0,713701,1685439,1756767
713701,0,701171,1685516,1756767
713468,0,1376868,1685555,1756767
713701,0,711089,1685749,1756767
713701,0,713266,1685799,1756767
713736,0,713701,1685859,1756767
722812,0,713701,1685860,1756767
713701,0,701064,1685885,1756767
714874,0,713701,1686002,1756767
713701,0,703706,1686057,1756767
713701,0,713410,1686250,1756767
715785,0,713429,1686327,1756767
714345,0,713489,1686443,1756767
713489,0,704413,1686490,1756767
713701,0,718329,1686566,1756767
713701,0,699671,1686783,1756767
713701,0,698931,1687066,1756767
698931,0,1376868,1687129,1756767
723431,0,713947,1687444,1756767
716485,0,713701,1687492,1756767
709824,0,1376868,1687799,1756767
1376868,0,701690,1687800,1756767
713876,0,697130,1687870,1756767
708496,0,713876,1687960,1756767
711821,0,1376868,1688191,1756767
713701,0,725999,1688245,1756767
1376868,0,716456,1688297,1756767
709812,0,713429,1688302,1756767
713701,0,697120,1688475,1756767
701544,0,1376868,1688554,1756767
713489,0,715889,1688575,1756767
713989,0,1376868,1688581,1756767
713275,0,713489,1688603,1756767
1376868,0,717682,1688609,1756767
698605,0,713701,1688822,1756767
713701,0,717964,1688869,1756767
713701,0,713936,1689029,1756767
715730,0,713701,1689047,1756767
705651,0,713701,1689116,1756767
700069,0,713876,1689195,1756767
713701,0,708036,1689285,1756767
702349,0,713429,1689344,1756767
1376868,0,715933,1689410,1756767
710923,0,1376868,1689427,1756767
701800,0,713701,1689476,1756767
1376868,0,710594,1689525,1756767
713489,0,706771,1689549,1756767
1376868,0,713489,1689551,1756767
712567,0,713489,1689581,1756767
712000,0,1376868,1689782,1756767
714659,0,707521,1690135,1756767
713489,0,712815,1690166,1756767
714132,0,713489,1690197,1756767
713743,0,713701,1690268,1756767
717728,0,713701,1690336,1756767
713701,0,716139,1690341,1756767
718118,0,1376868,1690463,1756767
715225,0,713429,1690576,1756767
713429,0,698108,1690600,1756767
713701,0,715615,1690633,1756767
713429,0,698226,1691113,1756767
713701,0,725739,1691245,1756767
709453,0,713701,1691255,1756767
707572,0,708159,1691430,1756767
708159,0,710857,1691440,1756767
1376868,0,716212,1691689,1756767
713876,0,713909,1691722,1756767
713919,0,713876,1691745,1756767
715093,0,1376868,1691919,1756767
1376868,0,715452,1691935,1756767
717000,0,713701,1691991,1756767
713701,0,707356,1692035,1756767
713701,0,704289,1692036,1756767
713701,0,718163,1692040,1756767
697068,0,713701,1692067,1756767
707992,0,712560,1692115,1756767
701408,0,713701,1692120,1756767
719389,0,1376868,1692338,1756767
1376868,0,713234,1692616,1756767
717602,0,713701,1692750,1756767
712761,0,713876,1692829,1756767
725889,0,713429,1693263,1756767
702279,0,1376868,1693387,1756767
713701,0,717705,1693728,1756767
711872,0,713701,1693757,1756767
713701,0,713725,1693950,1756767
713881,0,1376868,1693966,1756767
713876,0,704464,1693967,1756767
729644,0,713701,1694004,1756767
1256646,0,713701,1694011,1756767
713378,0,713701,1694319,1756767
713701,0,702103,1694325,1756767
700448,0,713701,1694412,1756767
716848,0,713947,1694426,1756767
710636,0,713474,1694603,1756767
698677,0,710636,1694611,1756767
714083,0,713429,1694838,1756767
713429,0,709643,1694859,1756767
697044,0,713701,1694860,1756767
718123,0,713701,1695003,1756767
713701,0,713919,1695024,1756767
698563,0,713701,1695115,1756767
715502,0,1376868,1695225,1756767
1376868,0,716811,1695278,1756767
714163,0,713701,1695390,1756767
715337,0,713489,1695469,1756767
713489,0,726291,1695511,1756767
1066593,0,1376868,1695702,1756767
436104,0,713489,1695892,1756767
723530,0,713489,1695913,1756767
698529,0,1376868,1695967,1756767
1376868,0,707804,1695972,1756767
723460,0,713489,1696079,1756767
720844,0,713701,1696504,1756767
713701,0,717020,1696531,1756767
717664,0,713701,1696533,1756767
713701,0,713639,1696534,1756767
1376868,0,715198,1696541,1756767
709854,0,1376868,1696686,1756767
722896,0,1376868,1696799,1756767
1376868,0,713294,1696802,1756767
711121,0,713701,1696845,1756767
714686,0,713489,1696912,1756767
713701,0,717903,1697026,1756767
712680,0,713876,1697066,1756767
704014,0,713701,1697176,1756767
713639,0,1376868,1697312,1756767
713701,0,711154,1697334,1756767
713701,0,711872,1697344,1756767
713429,0,707439,1697599,1756767
720368,0,1376868,1697691,1756767
1376868,0,715515,1697764,1756767
713701,0,723285,1697999,1756767
710836,0,713489,1698063,1756767
728247,0,713489,1698159,1756767
1376868,0,697011,1698268,1756767
712089,0,713701,1698286,1756767
1376868,0,725917,1698368,1756767
713701,0,715706,1698388,1756767
713701,0,1376868,1698391,1756767
713701,0,720085,1698395,1756767
1376868,0,725697,1698413,1756767
721723,0,713701,1698414,1756767
725697,0,713701,1698422,1756767
704963,0,713429,1698436,1756767
706487,0,713429,1698602,1756767
708286,0,713429,1698606,1756767
714205,0,713701,1698727,1756767
719074,0,713489,1698812,1756767
713701,0,724910,1699248,1756767
716098,0,714275,1699253,1756767
709888,0,720748,1699256,1756767
696996,0,713701,1699492,1756767
1376868,0,700177,1699795,1756767
713701,0,715933,1699797,1756767
696989,0,713701,1699944,1756767
713701,0,707473,1700095,1756767
723245,0,713701,1700104,1756767
1376868,0,721559,1700456,1756767
712834,0,1376868,1700508,1756767
713701,0,707269,1700522,1756767
711464,0,713701,1700556,1756767
713245,0,713701,1700794,1756767
713701,0,714867,1700869,1756767
721714,0,713701,1700982,1756767
713701,0,716939,1701018,1756767
713701,0,702085,1701039,1756767
1376868,0,698326,1701109,1756767
701043,0,1376868,1701277,1756767
1376868,0,717859,1701300,1756767
1376868,0,713639,1701507,1756767
713701,0,718118,1701533,1756767
725938,0,1376868,1701537,1756767
714643,0,1376868,1701560,1756767
1376868,0,711404,1701587,1756767
719328,0,713701,1701596,1756767
712306,0,696964,1701750,1756767
703613,0,1376868,1701760,1756767
713701,0,725397,1702025,1756767
1376868,0,729373,1702262,1756767
711853,0,1376868,1702277,1756767
713876,0,719799,1702280,1756767
713563,0,713876,1702619,1756767
716785,0,709888,1702629,1756767
722505,0,713876,1702640,1756767
713701,0,711141,1702743,1756767
713701,0,706393,1702807,1756767
713876,0,714191,1702951,1756767
713701,0,713012,1703170,1756767
713814,0,713876,1703252,1756767
713876,0,707380,1703255,1756767
1376868,0,701759,1703290,1756767
706013,0,1376868,1703311,1756767
713701,0,713052,1703403,1756767
713701,0,698131,1703664,1756767
713701,0,714216,1703697,1756767
713822,0,1376868,1703726,1756767
712997,0,713701,1703736,1756767
713701,0,705692,1703764,1756767
714301,0,713701,1703784,1756767
705635,0,712560,1703827,1756767
717555,0,713701,1703832,1756767
725092,0,713489,1703887,1756767
713701,0,728662,1703932,1756767
711734,0,713947,1703941,1756767
713474,0,713489,1703990,1756767
714896,0,1376868,1704036,1756767
728050,0,713701,1704081,1756767
718993,0,703750,1704096,1756767
709828,0,713701,1704111,1756767
718646,0,713876,1704480,1756767
708217,0,712067,1704594,1756767
713489,0,714985,1704945,1756767
713701,0,717014,1704999,1756767
713429,0,713468,1705025,1756767
713489,0,714361,1705189,1756767
718993,0,714027,1705313,1756767
712911,0,718993,1705319,1756767
713701,0,716201,1705475,1756767
713947,0,710433,1705723,1756767
713489,0,710708,1705833,1756767
712466,0,716098,1705929,1756767
292073,0,1376868,1706090,1756767
696914,0,713701,1706277,1756767
704744,0,713489,1706292,1756767
1376868,0,713468,1706409,1756767
1376868,0,707125,1706496,1756767
713701,0,710868,1706520,1756767
1376868,0,710732,1706976,1756767
721164,0,1376868,1707006,1756767
713045,0,713701,1707094,1756767
713701,0,702860,1707126,1756767
713876,0,696899,1707141,1756767
707283,0,713947,1707244,1756767
713947,0,712984,1707293,1756767
713876,0,712858,1707443,1756767
453567,0,713876,1707475,1756767
713947,0,857138,1707481,1756767
713701,0,714157,1707660,1756767
714265,0,713876,1707688,1756767
713876,0,708760,1707697,1756767
714476,0,713701,1707939,1756767
696885,0,713701,1708042,1756767
713701,0,722117,1708221,1756767
713701,0,714935,1708320,1756767
712703,0,713701,1708371,1756767
1376868,0,712540,1708960,1756767
712452,0,708669,1709650,1756767
713701,0,714163,1709666,1756767
713701,0,717054,1710082,1756767
713701,0,699777,1710290,1756767
713701,0,714729,1710468,1756767
702167,0,713429,1710738,1756767
713429,0,704173,1710749,1756767
1376868,0,719657,1710860,1756767
720782,0,713701,1710956,1756767
713701,0,696852,1711007,1756767
715653,0,713489,1711037,1756767
705598,0,1376868,1711426,1756767
713701,0,717593,1711676,1756767
703128,0,1376868,1711795,1756767
713429,0,712767,1711812,1756767
714378,0,1376868,1712456,1756767
1376868,0,711530,1712490,1756767
713701,0,716583,1712558,1756767
713814,0,713701,1712619,1756767
713701,0,714723,1712746,1756767
1376868,0,697127,1712922,1756767
714860,0,713701,1713043,1756767
713701,0,712412,1713046,1756767
713701,0,727197,1713080,1756767
702572,0,1376868,1713090,1756767
713855,0,713489,1713098,1756767
714821,0,713701,1713290,1756767
717849,0,713701,1713598,1756767
713743,0,713429,1713600,1756767
719843,0,711525,1713764,1756767
698308,0,713947,1713810,1756767
713947,0,708861,1713816,1756767
721967,0,713701,1713854,1756767
705805,0,1376868,1713986,1756767
713876,0,702069,1713993,1756767
713489,0,702854,1714020,1756767
713701,0,713743,1714609,1756767
696802,0,1376868,1714710,1756767
712560,0,720553,1715272,1756767
727716,0,716481,1715332,1756767
713701,0,713725,1715364,1756767
698431,0,713701,1715378,1756767
712067,0,697118,1715384,1756767
713701,0,713070,1715408,1756767
705827,0,709888,1715792,1756767
725574,0,713701,1715798,1756767
713701,0,710846,1715841,1756767
704768,0,720178,1716124,1756767
714940,0,713701,1716435,1756767
713701,0,713429,1716579,1756767
705584,0,713701,1716600,1756767
715431,0,713701,1716614,1756767
713489,0,717746,1716674,1756767
722087,0,697637,1716720,1756767
713489,0,716790,1716763,1756767
713701,0,729266,1716787,1756767
725790,0,713701,1716838,1756767
713701,0,701906,1716923,1756767
716748,0,1376868,1717145,1756767
714659,0,711866,1717162,1756767
718288,0,714659,1717238,1756767
714252,0,713701,1717273,1756767
713701,0,717507,1717584,1756767
714729,0,713489,1717766,1756767
713701,0,729465,1717977,1756767
713474,0,713701,1718574,1756767
1376868,0,718422,1718610,1756767
1376868,0,727716,1718670,1756767
718462,0,1376868,1718710,1756767
716667,0,713947,1718779,1756767
713947,0,713940,1718805,1756767
714386,0,713876,1719047,1756767
720996,0,713701,1719294,1756767
1376868,0,713639,1719334,1756767
710172,0,712452,1719389,1756767
712452,0,713256,1719424,1756767
697657,0,713701,1719567,1756767
713489,0,718391,1719610,1756767
713701,0,713294,1719612,1756767
714992,0,713489,1719634,1756767
710038,0,710636,1719885,1756767
710636,0,705118,1719903,1756767
713429,0,703254,1719914,1756767
720662,0,1376868,1719932,1756767
713701,0,709330,1719995,1756767
713307,0,713489,1720079,1756767
1376868,0,714386,1720087,1756767
713489,0,701093,1720128,1756767
713701,0,728340,1720264,1756767
713701,0,712231,1720274,1756767
705454,0,713701,1720306,1756767
713148,0,713701,1720377,1756767
727087,0,713701,1720397,1756767
713876,0,716237,1720609,1756767
724879,0,713701,1720702,1756767
713336,0,713876,1720704,1756767
722700,0,713947,1720744,1756767
1376868,0,713767,1720757,1756767
719093,0,713947,1720771,1756767
711094,0,1376868,1721172,1756767
712788,0,713701,1721208,1756767
713701,0,292073,1721213,1756767
713701,0,698648,1721263,1756767
702186,0,1376868,1721285,1756767
717219,0,713701,1721289,1756767
713489,0,710498,1721481,1756767
703493,0,1376868,1721547,1756767
1376868,0,716538,1721552,1756767
1376868,0,713489,1721555,1756767
713489,0,713701,1721606,1756767
1376868,0,706779,1721734,1756767
713701,0,712919,1721789,1756767
719607,0,713701,1721818,1756767
700874,0,1376868,1722247,1756767
713489,0,715764,1722259,1756767
722161,0,1376868,1722330,1756767
1376868,0,711654,1722334,1756767
713701,0,712073,1722899,1756767
1376868,0,711040,1723002,1756767
711040,0,713876,1723028,1756767
713701,0,716931,1723099,1756767
696682,0,713701,1723129,1756767
720423,0,713947,1723144,1756767
713701,0,696684,1723164,1756767
700132,0,713947,1723213,1756767
1376868,0,713855,1723331,1756767
713701,0,727265,1723559,1756767
703424,0,713701,1723791,1756767
717697,0,713701,1723824,1756767
728935,0,713701,1723951,1756767
713701,0,716962,1724000,1756767
713429,0,713400,1724349,1756767
1376868,0,711392,1724364,1756767
714748,0,1376868,1724369,1756767
700936,0,713429,1724383,1756767
1376868,0,708617,1724388,1756767
709995,0,713876,1724419,1756767
713876,0,705161,1724430,1756767
710636,0,709075,1724507,1756767
720026,0,710636,1724564,1756767
714762,0,713701,1724574,1756767
713701,0,696654,1725377,1756767
715373,0,713701,1725655,1756767
712306,0,714116,1725775,1756767
728917,0,712306,1725776,1756767
713429,0,718218,1726243,1756767
713876,0,716230,1726265,1756767
713855,0,713429,1726298,1756767
714124,0,712560,1726349,1756767
719384,0,712452,1726383,1756767
717964,0,713701,1726555,1756767
713489,0,727676,1726680,1756767
713035,0,713876,1726693,1756767
713876,0,707937,1726700,1756767
697743,0,1376868,1726725,1756767
713701,0,714205,1726795,1756767
698978,0,717178,1726809,1756767
717178,0,719541,1726841,1756767
717178,0,728321,1727015,1756767
713701,0,720582,1727039,1756767
713701,0,722561,1727077,1756767
712773,0,713701,1727099,1756767
717947,0,713701,1727128,1756767
713701,0,720374,1727131,1756767
724463,0,712452,1727362,1756767
712525,0,713701,1727376,1756767
712560,0,700863,1727397,1756767
709477,0,712560,1727424,1756767
696619,0,713892,1727872,1756767
713701,0,713194,1728367,1756767
713947,0,701952,1728475,1756767
711877,0,713947,1728476,1756767
713701,0,705439,1728790,1756767
1376868,0,713919,1728950,1756767
709888,0,724067,1729023,1756767
706875,0,1376868,1729128,1756767
713997,0,713876,1729289,1756767
713876,0,712280,1729292,1756767
715265,0,1376868,1729468,1756767
713701,0,702483,1729653,1756767
696593,0,713489,1729766,1756767
1256646,0,1376868,1729774,1756767
708231,0,1376868,1730458,1756767
713701,0,716653,1730537,1756767
712620,0,713701,1730629,1756767
703386,0,713701,1730857,1756767
713725,0,712306,1730876,1756767
702630,0,713701,1730931,1756767
707895,0,713701,1730941,1756767
715579,0,1376868,1731055,1756767
713701,0,704542,1731059,1756767
714180,0,713701,1731187,1756767
712560,0,702685,1731404,1756767
726536,0,713701,1731513,1756767
713701,0,696572,1731705,1756767
713701,0,720622,1731752,1756767
713489,0,706427,1731891,1756767
713429,0,727635,1732335,1756767
704038,0,713429,1732392,1756767
713701,0,714787,1732428,1756767
707462,0,713701,1732439,1756767
721945,0,713701,1732473,1756767
1376868,0,699490,1732551,1756767
713489,0,712680,1732764,1756767
714659,0,710680,1732802,1756767
712984,0,714659,1732807,1756767
724707,0,713701,1732847,1756767
727541,0,713489,1732858,1756767
713701,0,712680,1732881,1756767
713489,0,715185,1732904,1756767
713701,0,720012,1733057,1756767
726169,0,1376868,1733103,1756767
1376868,0,710119,1733106,1756767
705982,0,1376868,1733130,1756767
727310,0,717308,1733279,1756767
717308,0,697854,1733300,1756767
713489,0,696553,1733346,1756767
705385,0,713947,1733441,1756767
713947,0,726728,1733470,1756767
713489,0,720493,1733667,1756767
713429,0,701331,1733708,1756767
1376868,0,713429,1733722,1756767
713876,0,710428,1733792,1756767
718149,0,713876,1733805,1756767
713701,0,713266,1733850,1756767
724049,0,713429,1734170,1756767
713701,0,711594,1734339,1756767
713245,0,713489,1734436,1756767
704768,0,715591,1734457,1756767
1376868,0,720203,1734686,1756767
707051,0,713701,1734723,1756767
713701,0,707504,1735159,1756767
712387,0,1376868,1735295,1756767
1376868,0,1963161,1735301,1756767
713701,0,723243,1735352,1756767
696530,0,713489,1735361,1756767
714105,0,713701,1735399,1756767
1376868,0,710422,1735476,1756767
713701,0,707040,1735483,1756767
713429,0,712967,1735567,1756767
717308,0,714142,1735587,1756767
721005,0,713489,1735600,1756767
713639,0,717308,1735601,1756767
713489,0,1376868,1735672,1756767
713701,0,716781,1735673,1756767
1376868,0,716908,1735682,1756767
713489,0,718439,1735791,1756767
709024,0,713701,1735959,1756767
713947,0,722434,1736200,1756767
713489,0,713474,1736449,1756767
717346,0,713489,1736494,1756767
713701,0,724852,1736498,1756767
713701,0,711525,1736559,1756767
713701,0,707637,1736893,1756767
1376868,0,728488,1736913,1756767
712067,0,715739,1736922,1756767
713701,0,712171,1736977,1756767
698122,0,713701,1737354,1756767
701167,0,713701,1737401,1756767
712073,0,714659,1737543,1756767
713701,0,711809,1737923,1756767
713701,0,715584,1738032,1756767
727827,0,713701,1738205,1756767
721769,0,713876,1738213,1756767
710083,0,1376868,1738471,1756767
1376868,0,714310,1738507,1756767
714496,0,1376868,1738541,1756767
724767,0,716004,1738769,1756767
713701,0,704670,1738813,1756767
1376868,0,698731,1739342,1756767
703405,0,713701,1739597,1756767
1376868,0,713159,1739600,1756767
713489,0,715062,1739732,1756767
713701,0,719538,1739758,1756767
713701,0,728466,1739777,1756767
716653,0,713701,1739844,1756767
713989,0,713429,1739987,1756767
711170,0,713701,1740260,1756767
1376868,0,719857,1740272,1756767
711959,0,713701,1740400,1756767
713429,0,716329,1740473,1756767
713701,0,711826,1740544,1756767
713489,0,712525,1740806,1756767
706887,0,713876,1741036,1756767
713876,0,724300,1741047,1756767
1376868,0,714401,1741093,1756767
713947,0,701661,1741185,1756767
702609,0,713489,1741302,1756767
713489,0,701606,1741310,1756767
712452,0,700278,1741592,1756767
700715,0,712452,1741639,1756767
713876,0,728369,1741684,1756767
713489,0,710363,1742176,1756767
713701,0,717288,1742260,1756767
726843,0,713489,1742267,1756767
720659,0,713947,1742608,1756767
712560,0,724490,1742737,1756767
697452,0,713489,1742884,1756767
713489,0,713474,1742890,1756767
713489,0,708096,1742956,1756767
724581,0,713489,1743000,1756767
713429,0,713052,1743018,1756767
727716,0,713909,1743046,1756767
716212,0,713429,1743203,1756767
714692,0,718993,1743213,1756767
720906,0,710636,1743361,1756767
710636,0,719820,1743370,1756767
727628,0,1376868,1743380,1756767
713266,0,1376868,1743560,1756767
697690,0,1376868,1743590,1756767
718096,0,1376868,1743937,1756767
722451,0,713701,1743965,1756767
713468,0,1376868,1744064,1756767
1376868,0,701499,1744089,1756767
713701,0,725599,1744096,1756767
713266,0,713701,1744100,1756767
707680,0,1376868,1744220,1756767
713489,0,708951,1744367,1756767
717178,0,713632,1744417,1756767
713876,0,698553,1744530,1756767
696427,0,713701,1744591,1756767
719765,0,713489,1744774,1756767
704592,0,713876,1744837,1756767
710622,0,717308,1744898,1756767
717308,0,708775,1744980,1756767
713489,0,696422,1744986,1756767
1376868,0,711618,1745148,1756767
714265,0,1376868,1745211,1756767
713701,0,727738,1745347,1756767
1376868,0,696411,1745397,1756767
718587,0,696619,1745802,1756767
1376868,0,714265,1746122,1756767
714874,0,1376868,1746162,1756767
715956,0,713701,1746402,1756767
712340,0,698415,1746405,1756767
1376868,0,711525,1746785,1756767
712829,0,713876,1746858,1756767
713876,0,725754,1746892,1756767
1376868,0,714762,1746980,1756767
702061,0,713429,1747068,1756767
696392,0,1376868,1747186,1756767
1376868,0,728591,1747671,1756767
696379,0,713701,1747827,1756767
713474,0,713701,1747833,1756767
713474,0,1376868,1747917,1756767
1376868,0,710947,1747953,1756767
696375,0,713489,1747973,1756767
699390,0,1376868,1748050,1756767
1376868,0,705244,1748077,1756767
714258,0,1376868,1748315,1756767
1376868,0,723224,1748332,1756767
713429,0,713701,1748582,1756767
713701,0,710156,1748871,1756767
713701,0,725196,1748938,1756767
713489,0,714416,1748942,1756767
713701,0,712222,1749029,1756767
711165,0,713429,1749309,1756767
713474,0,713701,1749490,1756767
1376868,0,721433,1749550,1756767
719252,0,1376868,1749602,1756767
713701,0,714636,1749698,1756767
1376868,0,714679,1749756,1756767
1376868,0,713997,1749813,1756767
712306,0,709972,1750133,1756767
717063,0,713489,1750257,1756767
713489,0,697622,1750402,1756767
713701,0,713639,1750470,1756767
714292,0,713701,1750617,1756767
718587,0,713701,1750768,1756767
713701,0,728079,1750784,1756767
713701,0,713979,1750793,1756767
715318,0,713701,1750907,1756767
713701,0,712834,1750924,1756767
1376868,0,709712,1750985,1756767
711227,0,1376868,1750989,1756767
710636,0,712226,1751080,1756767
711995,0,710636,1751083,1756767
706564,0,713947,1751198,1756767
713701,0,720150,1751494,1756767
713876,0,292073,1751516,1756767
697510,0,713701,1752151,1756767
713701,0,697421,1752187,1756767
713997,0,713701,1752208,1756767
720218,0,713489,1752462,1756767
713701,0,709665,1752464,1756767
713701,0,724677,1752485,1756767
713489,0,713127,1752487,1756767
717308,0,714180,1752559,1756767
709172,0,717308,1752592,1756767
713876,0,711805,1752641,1756767
711859,0,713876,1752643,1756767
713429,0,701707,1752650,1756767
713489,0,696318,1752769,1756767
713701,0,696316,1752771,1756767
708077,0,713489,1752909,1756767
713701,0,713736,1752997,1756767
713701,0,708785,1753004,1756767
714659,0,705118,1753053,1756767
1376868,0,724436,1753084,1756767
713701,0,713052,1753199,1756767
717775,0,713701,1753272,1756767
717178,0,728596,1753296,1756767
722600,0,717178,1753377,1756767
714007,0,713701,1753432,1756767
728610,0,1376868,1753480,1756767
718993,0,713958,1753492,1756767
721105,0,713876,1753621,1756767
713489,0,704049,1753695,1756767
720085,0,713701,1753744,1756767
720748,0,713947,1753941,1756767
453567,0,712452,1754110,1756767
713429,0,713393,1754158,1756767
696301,0,713876,1754416,1756767
713256,0,713701,1754513,1756767
713701,0,697872,1754531,1756767
706946,0,1376868,1754604,1756767
700761,0,713489,1754648,1756767
696300,0,713876,1754683,1756767
713489,0,726493,1754888,1756767
713876,0,710801,1755246,1756767
713701,0,711476,1755328,1756767
713876,0,714909,1755499,1756767
713366,0,713701,1755593,1756767
1376868,0,726066,1756248,1756767
1376868,0,703848,1756277,1756767
717283,0,1376868,1756688,1756767
708896,0,698415,1756742,1756767
713701,1,701874,1670491,1756767
709062,1,1376868,1670499,1756767
707924,1,1376868,1670517,1756767
713701,1,717915,1670595,1756767
713876,1,705733,1670648,1756767
713489,1,729829,1670849,1756767
719635,1,713876,1670854,1756767
710680,1,713489,1671081,1756767
715265,1,1376868,1671087,1756767
1376868,1,712553,1671096,1756767
698400,1,1376868,1671102,1756767
1376868,1,713284,1671176,1756767
713701,1,699433,1671258,1756767
713307,1,713489,1671293,1756767
699176,1,1376868,1671467,1756767
723216,1,727716,1671540,1756767
711744,1,713701,1671570,1756767
713701,1,708512,1671633,1756767
713701,1,1376868,1671721,1756767
713701,1,714564,1672039,1756767
713767,1,713701,1672046,1756767
707135,1,713876,1672072,1756767
704526,1,713489,1672126,1756767
713284,1,713701,1672227,1756767
713701,1,721665,1672243,1756767
1376868,1,713701,1672331,1756767
1376868,1,718810,1672486,1756767
712673,1,713701,1672545,1756767
1376868,1,713701,1672634,1756767
719108,1,713876,1672767,1756767
704216,1,713947,1672843,1756767
713701,1,712911,1672960,1756767
698231,1,1376868,1673022,1756767
713410,1,713701,1673036,1756767
710642,1,713489,1673108,1756767
713701,1,711821,1673352,1756767
722901,1,713701,1673467,1756767
713489,1,713639,1673496,1756767
1376868,1,713563,1673661,1756767
713701,1,712489,1673877,1756767
713701,1,705743,1673897,1756767
723626,1,1376868,1673934,1756767
712703,1,1376868,1673940,1756767
713876,1,719012,1673979,1756767
708603,1,713489,1674005,1756767
713489,1,710896,1674079,1756767
713876,1,729306,1674115,1756767
713814,1,1376868,1674180,1756767
713947,1,1376868,1674186,1756767
1376868,1,706427,1674382,1756767
705291,1,1376868,1674430,1756767
723128,1,713701,1674442,1756767
713489,1,717317,1674444,1756767
712697,1,713489,1674472,1756767
1376868,1,721528,1674501,1756767
716448,1,713489,1674649,1756767
712142,1,713701,1674788,1756767
713085,1,713701,1674874,1756767
713701,1,711036,1674925,1756767
713489,1,723193,1674967,1756767
698137,1,713489,1674984,1756767
728429,1,713489,1675033,1756767
718507,1,713701,1675169,1756767
713701,1,728613,1675208,1756767
707637,1,713947,1675287,1756767
713489,1,718114,1675323,1756767
713701,1,719409,1675467,1756767
713701,1,714839,1675484,1756767
729817,1,713701,1675495,1756767
722266,1,713701,1675504,1756767
712560,1,713336,1675551,1756767
713132,1,713701,1675663,1756767
713701,1,717431,1675904,1756767
713196,1,713701,1675909,1756767
711926,1,713701,1676055,1756767
713701,1,711642,1676125,1756767
1376868,1,705291,1676163,1756767
705291,1,713701,1676180,1756767
1376868,1,724472,1676222,1756767
713701,1,727651,1676232,1756767
699402,1,857138,1676284,1756767
713701,1,728152,1676288,1756767
713876,1,708308,1676311,1756767
713701,1,715602,1676321,1756767
713429,1,715343,1676366,1756767
713936,1,713489,1676524,1756767
713489,1,706131,1676768,1756767
